open,close,date
847,847,2014-05-05
831,831,2014-05-04
823,823,2014-04-30
816,816,2014-04-29
814,814,2014-04-28
818,818,2014-04-27
820,820,2014-04-23
815,815,2014-04-22
808,808,2014-04-21
808,808,2014-04-20
811,811,2014-04-17
811,811,2014-04-16
819,819,2014-04-15
818,818,2014-04-13
811,811,2014-04-10
802,802,2014-04-09
796,796,2014-04-07
797,797,2014-04-06
801,801,2014-04-03
803,803,2014-04-02
801,801,2014-04-01
792,792,2014-03-31
783,783,2014-03-27
781,781,2014-03-26
780,780,2014-03-25
783,783,2014-03-24
775,775,2014-03-23
775,775,2014-03-20
765,765,2014-03-19
755,755,2014-03-18
769,769,2014-03-17
783,783,2014-03-13
781,781,2014-03-12
788,788,2014-03-11
794,794,2014-03-10
797,797,2014-03-09
806,806,2014-03-06
810,810,2014-03-05
800,800,2014-03-04
811,811,2014-03-03
826,826,2014-02-26
829,829,2014-02-25
830,830,2014-02-24
832,832,2014-02-23
823,823,2014-02-20
815,815,2014-02-18
804,804,2014-02-17
801,801,2014-02-16
803,803,2014-02-13
798,798,2014-02-12
797,797,2014-02-11
803,803,2014-02-10
784,784,2014-02-09
786,786,2014-02-06
781,781,2014-02-05
775,775,2014-02-04
770,770,2014-02-03
776,776,2014-02-02
781,781,2014-01-29
782,782,2014-01-28
780,780,2014-01-27
784,784,2014-01-26
786,786,2014-01-23
784,784,2014-01-22
785,785,2014-01-21
790,790,2014-01-20
795,795,2014-01-19
795,795,2014-01-16
787,787,2014-01-14
782,782,2014-01-13
782,782,2014-01-12
773,773,2014-01-09
772,772,2014-01-08
762,762,2014-01-07
757,757,2014-01-06
758,758,2014-01-05
764,764,2014-01-02
754,754,2014-01-01
771,771,2013-12-31
780,780,2013-12-29
787,787,2013-12-26
777,777,2013-12-24
769,769,2013-12-23
795,795,2013-12-22
806,806,2013-12-19
807,807,2013-12-18
771,771,2013-12-16
733,733,2013-12-15
714,714,2013-12-12
711,711,2013-12-11
700,700,2013-12-10
704,704,2013-12-09
702,702,2013-12-08
707,707,2013-12-05
701,701,2013-12-04
678,678,2013-12-03
662,662,2013-12-02
652,652,2013-12-01
644,644,2013-11-28
647,647,2013-11-27
649,649,2013-11-26
648,648,2013-11-25
657,657,2013-11-24
634,634,2013-11-21
600,600,2013-11-14
600,600,2013-11-13
598,598,2013-11-12
591,591,2013-11-11
580,580,2013-11-10
579,579,2013-11-07
579,579,2013-11-06
579,579,2013-10-31
579,579,2013-10-30
576,576,2013-10-29
575,575,2013-10-28
578,578,2013-10-27
580,580,2013-10-24
581,581,2013-10-23
582,582,2013-10-22
588,588,2013-10-21
584,584,2013-10-20
572,572,2013-10-17
567,567,2013-10-10
560,560,2013-10-09
557,557,2013-10-08
556,556,2013-10-07
552,552,2013-10-06
545,545,2013-10-03
543,543,2013-10-02
542,542,2013-10-01
542,542,2013-09-30
542,542,2013-09-29
542,542,2013-09-26
543,543,2013-09-25
542,542,2013-09-24
538,538,2013-09-23
542,542,2013-09-22
549,549,2013-09-19
552,552,2013-09-17
552,552,2013-09-16
550,550,2013-09-15
550,550,2013-09-12
548,548,2013-09-11
548,548,2013-09-10
552,552,2013-09-09
552,552,2013-09-08
546,546,2013-09-05
546,546,2013-09-04
548,548,2013-09-03
550,550,2013-09-02
552,552,2013-09-01
551,551,2013-08-29
552,552,2013-08-27
547,547,2013-08-26
548,548,2013-08-25
548,548,2013-08-20
544,544,2013-08-19
540,540,2013-08-18
536,536,2013-08-15
537,537,2013-08-14
538,538,2013-08-13
539,539,2013-08-12
539,539,2013-08-11
543,543,2013-08-08
542,542,2013-08-07
543,543,2013-08-06
541,541,2013-08-05
547,547,2013-08-04
547,547,2013-08-01
548,548,2013-07-31
546,546,2013-07-30
539,539,2013-07-29
534,534,2013-07-28
529,529,2013-07-25
530,530,2013-07-24
533,533,2013-07-23
533,533,2013-07-22
536,536,2013-07-21
522,522,2013-07-18
512,512,2013-07-17
509,509,2013-07-16
518,518,2013-07-15
511,511,2013-07-14
506,506,2013-07-11
505,505,2013-07-10
506,506,2013-07-09
501,501,2013-07-08
494,494,2013-07-07
494,494,2013-07-04
494,494,2013-07-03
494,494,2013-07-02
494,494,2013-07-01
493,493,2013-06-30
496,496,2013-06-27
498,498,2013-06-26
494,494,2013-06-25
489,489,2013-06-24
488,488,2013-06-23
488,488,2013-06-20
490,490,2013-06-19
491,491,2013-06-18
493,493,2013-06-17
495,495,2013-06-16
494,494,2013-06-13
495,495,2013-06-12
496,496,2013-06-11
496,496,2013-06-10
497,497,2013-06-09
498,498,2013-06-06
498,498,2013-06-05
498,498,2013-06-04
499,499,2013-06-03
497,497,2013-06-02
500,500,2013-05-30
501,501,2013-05-28
504,504,2013-05-27
499,499,2013-05-26
497,497,2013-05-23
499,499,2013-05-22
500,500,2013-05-21
497,497,2013-05-20
498,498,2013-05-19
500,500,2013-05-16
494,494,2013-05-15
491,491,2013-05-14
489,489,2013-05-13
483,483,2013-05-12
486,486,2013-05-09
486,486,2013-05-08
490,490,2013-05-07
482,482,2013-05-06
488,488,2013-05-05
493,493,2013-05-02
501,501,2013-04-30
502,502,2013-04-29
505,505,2013-04-28
508,508,2013-04-25
509,509,2013-04-23
504,504,2013-04-22
514,514,2013-04-21
519,519,2013-04-18
519,519,2013-04-17
521,521,2013-04-16
521,521,2013-04-15
523,523,2013-04-11
519,519,2013-04-09
515,515,2013-04-08
516,516,2013-04-07
513,513,2013-04-04
518,518,2013-04-03
519,519,2013-04-02
514,514,2013-04-01
511,511,2013-03-31
519,519,2013-03-28
521,521,2013-03-27
522,522,2013-03-25
520,520,2013-03-24
528,528,2013-03-21
528,528,2013-03-20
532,532,2013-03-19
531,531,2013-03-18
535,535,2013-03-17
548,548,2013-03-14
546,546,2013-03-13
540,540,2013-03-11
539,539,2013-03-07
541,541,2013-03-06
538,538,2013-03-05
541,541,2013-03-04
542,542,2013-03-03
542,542,2013-02-28
540,540,2013-02-27
546,546,2013-02-26
544,544,2013-02-25
539,539,2013-02-24
544,544,2013-02-21
539,539,2013-02-20
549,549,2013-02-19
556,556,2013-02-17
530,530,2013-02-14
527,527,2013-02-13
533,533,2013-02-12
515,515,2013-02-10
513,513,2013-02-07
513,513,2013-02-06
515,515,2013-02-05
517,517,2013-02-04
516,516,2013-02-03
511,511,2013-01-31
512,512,2013-01-30
514,514,2013-01-28
514,514,2013-01-27
514,514,2013-01-24
517,517,2013-01-23
523,523,2013-01-22
518,518,2013-01-21
508,508,2013-01-20
521,521,2013-01-17
528,528,2013-01-16
530,530,2013-01-15
530,530,2013-01-13
529,529,2013-01-10
525,525,2013-01-09
529,529,2013-01-08
529,529,2013-01-07
532,532,2013-01-06
534,534,2013-01-03
532,532,2013-01-02
531,531,2013-01-01
534,534,2012-12-31
541,541,2012-12-27
537,537,2012-12-26
526,526,2012-12-24
520,520,2012-12-23
518,518,2012-12-20
514,514,2012-12-19
510,510,2012-12-18
513,513,2012-12-17
509,509,2012-12-16
497,497,2012-12-13
493,493,2012-12-12
489,489,2012-12-11
488,488,2012-12-10
488,488,2012-12-09
498,498,2012-12-06
500,500,2012-12-05
490,490,2012-12-04
482,482,2012-12-03
484,484,2012-12-02
489,489,2012-11-29
493,493,2012-11-28
493,493,2012-11-27
495,495,2012-11-26
497,497,2012-11-25
497,497,2012-11-22
499,499,2012-11-21
502,502,2012-11-20
493,493,2012-11-18
481,481,2012-11-12
475,475,2012-11-11
483,483,2012-11-08
475,475,2012-11-07
463,463,2012-11-06
458,458,2012-11-05
452,452,2012-11-04
448,448,2012-11-01
451,451,2012-10-31
448,448,2012-10-30
437,437,2012-10-18
433,433,2012-10-17
427,427,2012-10-15
427,427,2012-10-14
424,424,2012-10-11
425,425,2012-10-10
426,426,2012-10-09
427,427,2012-10-08
428,428,2012-10-07
424,424,2012-10-04
417,417,2012-10-03
417,417,2012-10-02
417,417,2012-10-01
415,415,2012-09-30
414,414,2012-09-26
414,414,2012-09-25
415,415,2012-09-24
415,415,2012-09-23
420,420,2012-09-20
422,422,2012-09-19
425,425,2012-09-18
422,422,2012-09-17
421,421,2012-09-16
419,419,2012-09-13
414,414,2012-09-12
412,412,2012-09-11
408,408,2012-09-10
408,408,2012-09-09
408,408,2012-09-06
407,407,2012-09-05
409,409,2012-09-04
412,412,2012-09-03
412,412,2012-09-02
406,406,2012-08-30
407,407,2012-08-29
406,406,2012-08-28
406,406,2012-08-27
397,397,2012-08-26
398,398,2012-08-23
397,397,2012-08-22
396,396,2012-08-21
396,396,2012-08-19
398,398,2012-08-16
392,392,2012-08-15
397,397,2012-08-14
400,400,2012-08-13
399,399,2012-08-12
402,402,2012-08-08
404,404,2012-08-07
403,403,2012-08-06
403,403,2012-08-05
402,402,2012-08-01
401,401,2012-07-31
401,401,2012-07-30
396,396,2012-07-29
402,402,2012-07-26
405,405,2012-07-25
406,406,2012-07-24
408,408,2012-07-23
405,405,2012-07-22
395,395,2012-07-19
392,392,2012-07-18
386,386,2012-07-17
385,385,2012-07-16
390,390,2012-07-15
383,383,2012-07-12
384,384,2012-07-11
385,385,2012-07-10
380,380,2012-07-09
378,378,2012-07-08
377,377,2012-07-05
377,377,2012-07-04
374,374,2012-07-03
373,373,2012-07-02
375,375,2012-07-01
377,377,2012-06-28
374,374,2012-06-27
368,368,2012-06-26
375,375,2012-06-25
365,365,2012-06-21
364,364,2012-06-20
362,362,2012-06-19
363,363,2012-06-18
361,361,2012-06-17
365,365,2012-06-14
366,366,2012-06-13
368,368,2012-06-12
366,366,2012-06-11
364,364,2012-06-10
370,370,2012-06-07
366,366,2012-06-06
373,373,2012-06-05
382,382,2012-06-04
391,391,2012-06-03
374,374,2012-05-31
373,373,2012-05-30
392,392,2012-05-29
413,413,2012-05-27
399,399,2012-05-24
386,386,2012-05-23
406,406,2012-05-22
414,414,2012-05-21
409,409,2012-05-20
416,416,2012-05-17
412,412,2012-05-16
412,412,2012-05-16
392,392,2012-05-15
373,373,2012-05-14
391,391,2012-05-13
411,411,2012-05-10
420,420,2012-05-09
433,433,2012-05-08
428,428,2012-05-07
404,404,2012-05-03
384,384,2012-05-02
405,405,2012-04-30
423,423,2012-04-29
425,425,2012-04-26
409,409,2012-04-25
388,388,2012-04-24
369,369,2012-04-22
355,355,2012-04-19
348,348,2012-04-18
336,336,2012-04-17
355,355,2012-04-16
337,337,2012-04-15
320,320,2012-04-12
309,309,2012-04-11
306,306,2012-04-10
304,304,2012-04-09
303,303,2012-04-08
302,302,2012-04-05
302,302,2012-04-04
302,302,2012-04-03
301,301,2012-04-02
299,299,2012-04-01
299,299,2012-03-29
300,300,2012-03-28
300,300,2012-03-27
301,301,2012-03-26
303,303,2012-03-25
304,304,2012-03-21
304,304,2012-03-21
302,302,2012-03-20
303,303,2012-03-19
303,303,2012-03-18
311,311,2012-03-15
313,313,2012-03-14
314,314,2012-03-13
314,314,2012-03-12
315,315,2012-03-11
316,316,2012-03-06
316,316,2012-03-05
316,316,2012-03-04
317,317,2012-03-01
315,315,2012-02-29
315,315,2012-02-28
312,312,2012-02-27
312,312,2012-02-26
313,313,2012-02-23
312,312,2012-02-21
312,312,2012-02-17
312,312,2012-02-15
312,312,2012-02-14
313,313,2012-02-13
312,312,2012-02-12
312,312,2012-02-09
312,312,2012-02-08
313,313,2012-02-07
314,314,2012-02-06
315,315,2012-02-05
316,316,2012-02-02
316,316,2012-02-02
317,317,2012-02-01
316,316,2012-01-31
317,317,2012-01-29
317,317,2012-01-26
318,318,2012-01-25
318,318,2012-01-23
320,320,2012-01-22
321,321,2012-01-19
320,320,2012-01-18
322,322,2012-01-17
322,322,2012-01-16
324,324,2012-01-12
321,321,2012-01-11
320,320,2012-01-10
318,318,2012-01-09
317,317,2012-01-08
320,320,2012-01-05
319,319,2012-01-04
324,324,2012-01-03
324,324,2012-01-02
319,319,2012-01-01
316,316,2011-12-29
314,314,2011-12-28
314,314,2011-12-27
312,312,2011-12-26
313,313,2011-12-22
313,313,2011-12-21
314,314,2011-12-20
313,313,2011-12-19
314,314,2011-12-18
316,316,2011-12-15
317,317,2011-12-14
314,314,2011-12-13
315,315,2011-12-12
318,318,2011-12-11
320,320,2011-12-08
321,321,2011-12-07
321,321,2011-12-06
321,321,2011-12-05
322,322,2011-12-04
323,323,2011-12-01
323,323,2011-11-28
325,325,2011-11-27
325,325,2011-11-24
325,325,2011-11-23
327,327,2011-11-22
329,329,2011-11-21
328,328,2011-11-20
329,329,2011-11-17
326,326,2011-11-16
327,327,2011-11-15
331,331,2011-11-14
331,331,2011-11-13
332,332,2011-11-10
332,332,2011-11-09
335,335,2011-11-08
338,338,2011-11-06
344,344,2011-11-03
347,347,2011-11-02
330,330,2011-10-31
328,328,2011-10-30
328,328,2011-10-25
327,327,2011-10-24
326,326,2011-10-23
328,328,2011-10-20
330,330,2011-10-19
330,330,2011-10-18
331,331,2011-10-17
332,332,2011-10-16
333,333,2011-10-13
334,334,2011-10-12
333,333,2011-10-10
331,331,2011-10-09
331,331,2011-10-02
331,331,2011-09-29
331,331,2011-09-27
331,331,2011-09-26
332,332,2011-09-25
328,328,2011-09-22
323,323,2011-09-21
320,320,2011-09-20
317,317,2011-09-19
319,319,2011-09-18
321,321,2011-09-15
319,319,2011-09-14
326,326,2011-09-13
327,327,2011-09-12
330,330,2011-09-08
331,331,2011-09-07
332,332,2011-09-06
336,336,2011-09-05
339,339,2011-09-04
342,342,2011-09-01
340,340,2011-08-30
338,338,2011-08-29
337,337,2011-08-28
347,347,2011-08-25
349,349,2011-08-24
350,350,2011-08-23
350,350,2011-08-22
353,353,2011-08-18
351,351,2011-08-17
354,354,2011-08-16
353,353,2011-08-15
353,353,2011-08-11
352,352,2011-08-10
346,346,2011-08-09
352,352,2011-08-08
354,354,2011-08-07
358,358,2011-08-04
356,356,2011-08-03
358,358,2011-08-02
358,358,2011-08-01
359,359,2011-07-31
361,361,2011-07-28
364,364,2011-07-27
357,357,2011-07-26
360,360,2011-07-25
365,365,2011-07-24
377,377,2011-07-21
380,380,2011-07-20
374,374,2011-07-19
370,370,2011-07-18
378,378,2011-07-17
363,363,2011-07-14
356,356,2011-07-13
352,352,2011-07-12
346,346,2011-07-11
346,346,2011-07-10
341,341,2011-07-07
345,345,2011-07-06
341,341,2011-07-05
334,334,2011-07-04
333,333,2011-07-03
337,337,2011-06-30
333,333,2011-06-29
330,330,2011-06-27
347,347,2011-06-26
364,364,2011-06-23
344,344,2011-06-21
331,331,2011-06-20
319,319,2011-06-19
304,304,2011-06-16
292,292,2011-06-15
298,298,2011-06-14
302,302,2011-06-13
304,304,2011-06-12
309,309,2011-06-09
311,311,2011-06-08
317,317,2011-06-07
323,323,2011-06-06
328,328,2011-06-05
334,334,2011-06-02
336,336,2011-06-01
337,337,2011-05-31
343,343,2011-05-30
345,345,2011-05-26
342,342,2011-05-25
342,342,2011-05-24
342,342,2011-05-23
344,344,2011-05-22
345,345,2011-05-19
347,347,2011-05-18
351,351,2011-05-16
349,349,2011-05-15
346,346,2011-05-12
345,345,2011-05-11
344,344,2011-05-10
341,341,2011-05-09
341,341,2011-05-08
340,340,2011-05-05
339,339,2011-05-04
340,340,2011-05-03
345,345,2011-05-02
348,348,2011-04-28
350,350,2011-04-27
356,356,2011-04-26
357,357,2011-04-25
358,358,2011-04-21
361,361,2011-04-20
364,364,2011-04-19
365,365,2011-04-18
368,368,2011-04-17
373,373,2011-04-13
365,365,2011-04-11
367,367,2011-04-10
365,365,2011-04-07
364,364,2011-04-06
364,364,2011-04-05
365,365,2011-04-04
365,365,2011-03-31
359,359,2011-03-30
358,358,2011-03-29
365,365,2011-03-28
372,372,2011-03-27
376.67,376.67,2011-03-24
377.63,377.63,2011-03-23
379.32,379.32,2011-03-22
379.46,379.46,2011-03-21
377.6,377.6,2011-03-20
377.51,377.51,2011-03-17
378.83,378.83,2011-03-16
376.75,376.75,2011-03-15
384.18,384.18,2011-03-14
388.25,388.25,2011-03-13
389.81,389.81,2011-03-10
392.71,392.71,2011-03-09
394.06,394.06,2011-03-07
395.43,395.43,2011-03-03
391.22,391.22,2011-03-01
391.66,391.66,2011-02-28
394.19,394.19,2011-02-27
397.46,397.46,2011-02-24
398.5,398.5,2011-02-23
401.2,401.2,2011-02-22
404.32,404.32,2011-02-21
405.15,405.15,2011-02-20
408.19,408.19,2011-02-17
405.44,405.44,2011-02-16
404.47,404.47,2011-02-15
403.71,403.71,2011-02-14
404.14,404.14,2011-02-13
405.05,405.05,2011-02-10
405.44,405.44,2011-02-09
406.96,406.96,2011-02-08
408.47,408.47,2011-02-07
413.76,413.76,2011-02-06
406.84,406.84,2011-02-03
407.97,407.97,2011-02-02
410.48,410.48,2011-02-01
410.57,410.57,2011-01-31
410.34,410.34,2011-01-24
406.34,406.34,2011-01-23
406.9,406.9,2011-01-20
404.33,404.33,2011-01-19
403.46,403.46,2011-01-18
403.71,403.71,2011-01-17
403.12,403.12,2011-01-16
402.75,402.75,2011-01-13
400.2,400.2,2011-01-12
400.67,400.67,2011-01-11
399.47,399.47,2011-01-10
398.26,398.26,2011-01-09
400.43,400.43,2011-01-06
400.76,400.76,2011-01-05
399.59,399.59,2011-01-04
398.01,398.01,2011-01-03
400.62,400.62,2011-01-02
404.06,404.06,2010-12-29
404.18,404.18,2010-12-28
407.72,407.72,2010-12-27
406.86,406.86,2010-12-26
399.55,399.55,2010-12-23
394.84,394.84,2010-12-22
391.35,391.35,2010-12-20
390.98,390.98,2010-12-19
392.04,392.04,2010-12-16
394.17,394.17,2010-12-15
392.78,392.78,2010-12-14
396.3,396.3,2010-12-13
395.61,395.61,2010-12-12
398.88,398.88,2010-12-09
400.78,400.78,2010-12-08
401.77,401.77,2010-12-07
403.56,403.56,2010-12-06
407.86,407.86,2010-12-05
408.89,408.89,2010-12-02
412.06,412.06,2010-12-01
413.65,413.65,2010-11-30
415.53,415.53,2010-11-29
417.74,417.74,2010-11-28
418.35,418.35,2010-11-25
419.07,419.07,2010-11-24
419.3,419.3,2010-11-23
419.81,419.81,2010-11-22
423.35,423.35,2010-11-21
425.64,425.64,2010-11-18
424.17,424.17,2010-11-16
423.64,423.64,2010-11-15
425.01,425.01,2010-11-14
424.9,424.9,2010-11-11
423.69,423.69,2010-11-10
423.85,423.85,2010-11-09
424.96,424.96,2010-11-04
423.19,423.19,2010-11-03
421.55,421.55,2010-11-02
424.9,424.9,2010-11-01
423.87,423.87,2010-10-31
424.86,424.86,2010-10-28
422.47,422.47,2010-10-27
425.04,425.04,2010-10-26
426.48,426.48,2010-10-25
425.57,425.57,2010-10-24
420.54,420.54,2010-10-21
421.49,421.49,2010-10-20
420.3,420.3,2010-10-13
420.44,420.44,2010-10-12
418.16,418.16,2010-10-11
416.86,416.86,2010-10-10
411.82,411.82,2010-10-07
406.49,406.49,2010-10-06
404.49,404.49,2010-10-05
403.7,403.7,2010-10-04
402.15,402.15,2010-10-03
402.54,402.54,2010-09-30
402.77,402.77,2010-09-29
403.54,403.54,2010-09-28
405.45,405.45,2010-09-27
405.73,405.73,2010-09-26
404.41,404.41,2010-09-23
403.95,403.95,2010-09-21
400.38,400.38,2010-09-20
402.25,402.25,2010-09-19
404.08,404.08,2010-09-16
407.2,407.2,2010-09-15
410.29,410.29,2010-09-14
410.65,410.65,2010-09-13
413.32,413.32,2010-09-12
414.36,414.36,2010-09-09
420.25,420.25,2010-09-08
416.26,416.26,2010-09-07
412.32,412.32,2010-09-06
408.64,408.64,2010-09-05
420.41,420.41,2010-09-02
421.16,421.16,2010-08-31
426.74,426.74,2010-08-30
429.01,429.01,2010-08-29
432.74,432.74,2010-08-26
432.39,432.39,2010-08-23
431.15,431.15,2010-08-22
442.05,442.05,2010-08-19
442.74,442.74,2010-08-18
447.17,447.17,2010-08-17
453.4,453.4,2010-08-16
454.24,454.24,2010-08-15
454.68,454.68,2010-08-12
456.17,456.17,2010-08-11
455.71,455.71,2010-08-10
457.36,457.36,2010-08-09
460.22,460.22,2010-08-08
458.86,458.86,2010-08-05
460.89,460.89,2010-08-04
460.02,460.02,2010-08-03
460.2,460.2,2010-08-02
462.48,462.48,2010-08-01
461.63,461.63,2010-07-29
459.79,459.79,2010-07-28
460.55,460.55,2010-07-27
461.65,461.65,2010-07-26
463.96,463.96,2010-07-25
469.34,469.34,2010-07-22
471.14,471.14,2010-07-21
468.86,468.86,2010-07-20
466.3,466.3,2010-07-19
468.18,468.18,2010-07-18
477.73,477.73,2010-07-15
467.1,467.1,2010-07-14
464.54,464.54,2010-07-13
461.62,461.62,2010-07-12
457.78,457.78,2010-07-11
459.52,459.52,2010-07-08
461.87,461.87,2010-07-07
463.24,463.24,2010-07-06
460.7,460.7,2010-07-05
464.69,464.69,2010-07-04
470.1,470.1,2010-07-01
455.75,455.75,2010-06-30
455.69,455.69,2010-06-29
459.79,459.79,2010-06-28
463.51,463.51,2010-06-24
467.6,467.6,2010-06-23
470.72,470.72,2010-06-22
468.61,468.61,2010-06-21
474.99,474.99,2010-06-20
474.63,474.63,2010-06-17
475.15,475.15,2010-06-16
476,476,2010-06-15
476.69,476.69,2010-06-14
482.12,482.12,2010-06-13
484.78,484.78,2010-06-10
486.6,486.6,2010-06-09
482.76,482.76,2010-06-08
478.49,478.49,2010-06-07
478.29,478.29,2010-06-06
481.69,481.69,2010-06-03
480.48,480.48,2010-06-02
479.98,479.98,2010-06-01
490.08,490.08,2010-05-31
506.35,506.35,2010-05-30
478.97,478.97,2010-05-26
482.44,482.44,2010-05-25
462.63,462.63,2010-05-24
462.57,462.57,2010-05-23
461.94,461.94,2010-05-20
453.84,453.84,2010-05-19
448.29,448.29,2010-05-18
440.34,440.34,2010-05-17
440.49,440.49,2010-05-16
456.04,456.04,2010-05-13
448.98,448.98,2010-05-12
429.59,429.59,2010-05-11
418.77,418.77,2010-05-10
413.98,413.98,2010-05-09
419.03,419.03,2010-04-29
405.45,405.45,2010-04-28
408.19,408.19,2010-04-27
415.47,415.47,2010-04-26
423.41,423.41,2010-04-25
426.57,426.57,2010-04-22
426.42,426.42,2010-04-21
438.64,438.64,2010-04-20
441.98,441.98,2010-04-19
446.05,446.05,2010-04-18
449.38,449.38,2010-04-15
443.54,443.54,2010-04-13
443.66,443.66,2010-04-12
443.54,443.54,2010-04-11
446.03,446.03,2010-04-08
443.89,443.89,2010-04-07
449.27,449.27,2010-04-06
455.08,455.08,2010-04-05
458.13,458.13,2010-04-04
452.46,452.46,2010-04-01
443.17,443.17,2010-03-31
443.97,443.97,2010-03-30
454.54,454.54,2010-03-29
463.1,463.1,2010-03-28
466.09,466.09,2010-03-25
468.86,468.86,2010-03-23
472.82,472.82,2010-03-22
475.61,475.61,2010-03-18
478.17,478.17,2010-03-17
480.49,480.49,2010-03-16
481.19,481.19,2010-03-14
486.14,486.14,2010-03-11
489.42,489.42,2010-03-10
500.71,500.71,2010-03-09
504.27,504.27,2010-03-07
508.26,508.26,2010-03-04
517,517,2010-03-03
502.81,502.81,2010-03-02
497.96,497.96,2010-03-01
485.14,485.14,2010-02-18
485.82,485.82,2010-02-17
486.82,486.82,2010-02-16
492.62,492.62,2010-02-15
497.24,497.24,2010-02-11
492.88,492.88,2010-02-10
477.67,477.67,2010-02-09
489.4,489.4,2010-02-08
496.27,496.27,2010-02-07
501.18,501.18,2010-02-04
503.56,503.56,2010-02-03
507.02,507.02,2010-02-02
510.1,510.1,2010-02-01
512.34,512.34,2010-01-31
515.24,515.24,2010-01-28
511.7,511.7,2010-01-27
513.71,513.71,2010-01-26
516.79,516.79,2010-01-25
516.77,516.77,2010-01-24
518.11,518.11,2010-01-21
520.19,520.19,2010-01-20
522.05,522.05,2010-01-19
524.61,524.61,2010-01-18
527.22,527.22,2010-01-17
530.96,530.96,2010-01-14
530.81,530.81,2010-01-13
532.26,532.26,2010-01-12
534.34,534.34,2010-01-11
535.41,535.41,2010-01-10
535.81,535.81,2010-01-07
536.63,536.63,2010-01-06
536.18,536.18,2010-01-05
543.2,543.2,2010-01-04
546.88,546.88,2010-01-03
548.11,548.11,2009-12-31
546.94,546.94,2009-12-29
545.69,545.69,2009-12-28
545.27,545.27,2009-12-27
545.66,545.66,2009-12-24
542.21,542.21,2009-12-23
541.86,541.86,2009-12-22
536.7,536.7,2009-12-21
538.68,538.68,2009-12-20
539.44,539.44,2009-12-17
542.1,542.1,2009-12-16
548.61,548.61,2009-12-15
554.54,554.54,2009-12-14
553.4,553.4,2009-12-13
545.79,545.79,2009-12-10
537.57,537.57,2009-12-09
530.22,530.22,2009-12-08
524.18,524.18,2009-12-07
519.16,519.16,2009-12-06
517.45,517.45,2009-12-03
521.77,521.77,2009-12-01
528.83,528.83,2009-11-30
534.32,534.32,2009-11-26
540.74,540.74,2009-11-25
543.01,543.01,2009-11-24
548.9,548.9,2009-11-23
562.11,562.11,2009-11-22
563.01,563.01,2009-11-19
562.22,562.22,2009-11-18
564.61,564.61,2009-11-17
560.56,560.56,2009-11-16
566.94,566.94,2009-11-15
565.86,565.86,2009-11-12
576.8,576.8,2009-11-11
580.23,580.23,2009-11-10
583.1,583.1,2009-11-09
587.41,587.41,2009-11-08
584.64,584.64,2009-11-05
581.6,581.6,2009-11-04
571.58,571.58,2009-11-03
567.27,567.27,2009-11-02
567.06,567.06,2009-11-01
579.58,579.58,2009-10-29
585.04,585.04,2009-10-28
591.76,591.76,2009-10-27
595.33,595.33,2009-10-26
599.22,599.22,2009-10-25
601.16,601.16,2009-10-22
601.21,601.21,2009-10-21
609.55,609.55,2009-10-15
599.5,599.5,2009-10-14
599.45,599.45,2009-10-13
598.52,598.52,2009-10-12
600.19,600.19,2009-10-11
602.98,602.98,2009-10-08
606.98,606.98,2009-10-07
613.18,613.18,2009-10-06
636.87,636.87,2009-10-05
633.27,633.27,2009-10-04
630.55,630.55,2009-09-24
630.45,630.45,2009-09-23
632.7,632.7,2009-09-22
626.92,626.92,2009-09-20
627.97,627.97,2009-09-17
629.6,629.6,2009-09-16
629.88,629.88,2009-09-15
628.44,628.44,2009-09-14
617.34,617.34,2009-09-13
614.42,614.42,2009-09-10
620.39,620.39,2009-09-09
630.11,630.11,2009-09-08
656.54,656.54,2009-09-07
662.57,662.57,2009-09-06
660.4,660.4,2009-09-02
654.73,654.73,2009-09-01
660.84,660.84,2009-08-31
671.15,671.15,2009-08-30
681.54,681.54,2009-08-27
682.68,682.68,2009-08-26
678.32,678.32,2009-08-25
692.55,692.55,2009-08-24
702.05,702.05,2009-08-23
709.82,709.82,2009-08-20
714.4,714.4,2009-08-19
715.35,715.35,2009-08-18
715.8,715.8,2009-08-17
721.95,721.95,2009-08-16
717.2,717.2,2009-08-12
690.22,690.22,2009-08-11
690.32,690.32,2009-08-10
693.64,693.64,2009-08-09
699.55,699.55,2009-08-04
700.16,700.16,2009-08-03
704.74,704.74,2009-08-02
715.94,715.94,2009-07-30
720.72,720.72,2009-07-29
729.05,729.05,2009-07-28
730.64,730.64,2009-07-27
708.11,708.11,2009-07-26
737.84,737.84,2009-07-23
738.29,738.29,2009-07-21
739.02,739.02,2009-07-20
734.53,734.53,2009-07-19
735.87,735.87,2009-07-16
749.11,749.11,2009-07-15
743.69,743.69,2009-07-14
717.46,717.46,2009-07-13
711.06,711.06,2009-07-12
702.88,702.88,2009-07-09
696.16,696.16,2009-07-08
685.49,685.49,2009-07-07
676.14,676.14,2009-07-06
672.82,672.82,2009-07-05
667.43,667.43,2009-07-02
661.78,661.78,2009-07-01
662.05,662.05,2009-06-30
663.96,663.96,2009-06-29
666.35,666.35,2009-06-28
670.66,670.66,2009-06-25
670.5,670.5,2009-06-24
671.47,671.47,2009-06-23
678.52,678.52,2009-06-22
679.23,679.23,2009-06-21
683.71,683.71,2009-06-18
682.8,682.8,2009-06-17
681.83,681.83,2009-06-16
676.42,676.42,2009-06-15
